Protein_ID	gene_name	meltPoint	fold_change	temperature
O48593_SYNO	SYNO	45.1742222189178	0.999999999146373	25
O48646_GPX6	GPX6	51.2866597847912	0.999999999146373	25
O48661_SPDSYN2	SPDSYN2	49.3417288743944	0.999999999146373	25
O48676_UGT74B1	UGT74B1	43.3856286899168	0.999999999146373	25
O48713_SMU2	SMU2	NA	0.999999999146373	25
O48721_UROS	UROS	46.1526735407792	0.999999999146373	25
O48724_WEB1	WEB1	NA	0.999999999146373	25
O48726_RPN13	RPN13	48.9672543347968	0.999999999146373	25
O48737_At1g03680	At1g03680	NA	0.999999999146373	25
O48741_PORC	PORC	41.8106049954237	0.999999999146373	25
O48773_PDIL2-3	PDIL2-3	45.0750517268795	0.999999999146373	25
O48781_SPX2	SPX2	48.5227980444492	0.999999999146373	25
O48782_HO1	HO1	NA	0.999999999146373	25
O48788_At2g26730	At2g26730	47.5959047715389	0.999999999146373	25
O48791_SCAB1	SCAB1	46.0009748644715	0.999999999146373	25
O48802_CLMP1	CLMP1	48.2977800990165	0.999999999146373	25
O48832_ERD7	ERD7	42.5457442630467	0.999999999146373	25
O48844_RPN2A	RPN2A	49.60108829905	0.999999999146373	25
O48847_LUH	LUH	44.5651099514674	0.999999999146373	25
O48917_SQD1	SQD1	51.3133614605837	0.999999999146373	25
O48946_CESA1	CESA1	35.4744144124319	0.999999999146373	25
O48963_PHOT1	PHOT1	42.1420961579699	0.999999999146373	25
O49006_PME3	PME3	49.3345865686612	0.999999999146373	25
O49048_VPS45	VPS45	42.8097558040042	0.999999999146373	25
O49160_TIF3C1	TIF3C1	42.2245959219232	0.999999999146373	25
O49195_VSP1	VSP1	57.4601350564597	0.999999999146373	25
O49196_APK2	APK2	47.5861593431373	0.999999999146373	25
O49203_NDPK3	NDPK3	50.2892864321863	0.999999999146373	25
O49289_RH29	RH29	NA	0.999999999146373	25
O49290_At1g77060	At1g77060	42.1362014749686	0.999999999146373	25
O49292_PPD4	PPD4	38.4024868565961	0.999999999146373	25
O49299_At1g23190	At1g23190	45.2756778100617	0.999999999146373	25
O49339_PTI12	PTI12	40.5490621368878	0.999999999146373	25
O49354_COQ3	COQ3	46.1684965254134	0.999999999146373	25
O49377_VAMP711	VAMP711	40.1566419657143	0.999999999146373	25
O49453_At4g28440	At4g28440	39.7280233326621	0.999999999146373	25
O49482_CAD5	CAD5	45.5434317130635	0.999999999146373	25
O49485_PGDH1	PGDH1	45.7747548434729	0.999999999146373	25
O49499_CCOAOMT1	CCOAOMT1	43.8254202035385	0.999999999146373	25
O49543_NIFS1	NIFS1	40.6879105912132	0.999999999146373	25
O49562_RP1	RP1	46.0626782374624	0.999999999146373	25
O49595_HMGB1	HMGB1	NA	0.999999999146373	25
O49596_HMGB2	HMGB2	NA	0.999999999146373	25
O49597_HMGB5	HMGB5	NA	0.999999999146373	25
O49603_C/VIF2	C/VIF2	41.3034252804731	0.999999999146373	25
O49627_ISU1	ISU1	NA	0.999999999146373	25
O49629_PAP2	PAP2	51.2979012460275	0.999999999146373	25
O49675_CCD4	CCD4	46.1980696988224	0.999999999146373	25
O49686_PYR1	PYR1	46.2142871622618	0.999999999146373	25
O50008_MS1	MS1	43.132308463066	0.999999999146373	25
O50039_OTC	OTC	53.1329131576071	0.999999999146373	25
O50061_RPL4	RPL4	NA	0.999999999146373	25
O64517_AMC4	AMC4	NA	0.999999999146373	25
O64527_At1g79260	At1g79260	50.9943317894	0.999999999146373	25
O64530_STR1	STR1	40.233227567834	0.999999999146373	25
O64640_CXE8	CXE8	45.7830745376079	0.999999999146373	25
O64642_URT1	URT1	NA	0.999999999146373	25
O64700_UREG	UREG	40.0841277925466	0.999999999146373	25
O64725_At2g02510	At2g02510	49.8978786698231	0.999999999146373	25
O64733_UGT87A2	UGT87A2	46.8072923106813	0.999999999146373	25
O64743_MEE23	MEE23	53.5651322618129	0.999999999146373	25
O64750_EDA3	EDA3	NA	0.999999999146373	25
O64764_At2g35010	At2g35010	NA	0.999999999146373	25
O64765_GLCNAC1PUT2	GLCNAC1PUT2	47.8576215636612	0.999999999146373	25
O64793_At1g67520	At1g67520	40.5844105257228	0.999999999146373	25
O64816_CKA4	CKA4	38.2597328881308	0.999999999146373	25
O64827_SUVR5	SUVR5	41.4353888921055	0.999999999146373	25
O64843_CID7	CID7	NA	0.999999999146373	25
O64864_YLS3	YLS3	48.0025282884867	0.999999999146373	25
O64883_BGLU26	BGLU26	44.5087503806087	0.999999999146373	25
O64903_NDPK2	NDPK2	NA	0.999999999146373	25
O65023_EAAC	EAAC	41.0196408296857	0.999999999146373	25
O65041_ECR1	ECR1	44.3927994901286	0.999999999146373	25
O65202_ACX1	ACX1	55.5097815710416	0.999999999146373	25
O65220_CYP28	CYP28	47.9519309017183	0.999999999146373	25
O65258_BAM2	BAM2	46.1224914043046	0.999999999146373	25
O65271_FOLD4	FOLD4	47.7159900227856	0.999999999146373	25
O65272_KEA2	KEA2	41.0186953411999	0.999999999146373	25
O65282_CPN20	CPN20	NA	0.999999999146373	25
O65351_SBT1.7	SBT1.7	NA	0.999999999146373	25
O65390_APA1	APA1	47.9192835658653	0.999999999146373	25
O65396_GDCST	GDCST	42.4741829896763	0.999999999146373	25
O65493_XCP1	XCP1	42.7870510785765	0.999999999146373	25
O65570_VLN4	VLN4	43.7309786663053	0.999999999146373	25
O65572_CCD1	CCD1	50.0744803498561	0.999999999146373	25
O65581_FBA5	FBA5	47.6449308292832	0.999999999146373	25
O65639_CSP1	CSP1	NA	0.999999999146373	25
O65660_PLAT1	PLAT1	56.152640604071	0.999999999146373	25
O65679_PLR3	PLR3	41.7111143298401	0.999999999146373	25
O65686_RPS16-1	RPS16-1	43.6984521055769	0.999999999146373	25
O65693_At4g34730	At4g34730	43.8842081952324	0.999999999146373	25
O65719_HSP70-3	HSP70-3	46.7666474567718	0.999999999146373	25
O65782_CYP83B1	CYP83B1	35.7871132465571	0.999999999146373	25
O65784_CYP71B5	CYP71B5	36.6978795843225	0.999999999146373	25
O65788_CYP71B2	CYP71B2	48.3413476865491	0.999999999146373	25
O65896_CDA1	CDA1	48.4792252070386	0.999999999146373	25
O65902_CAP1	CAP1	47.122153127395	0.999999999146373	25
O78310_CSD2	CSD2	NA	0.999999999146373	25
O80345_CDKF-1	CDKF-1	41.8494532545098	0.999999999146373	25
O80439_RPS31	RPS31	NA	0.999999999146373	25
O80448_PDX11	PDX11	NA	0.999999999146373	25
O80452_AMPD	AMPD	49.3640429364572	0.999999999146373	25
O80476_MES2	MES2	56.0102181715058	0.999999999146373	25
O80477_MES3	MES3	51.6134691041738	0.999999999146373	25
O80492_At1g09160	At1g09160	47.3868895176328	0.999999999146373	25
O80501_RABH1B	RABH1B	48.3562877056205	0.999999999146373	25
O80504_CPN10-2	CPN10-2	NA	0.999999999146373	25
O80526_ACLA-3	ACLA-3	37.9128361997461	0.999999999146373	25
O80543_At1g22800	At1g22800	44.6467355867745	0.999999999146373	25
O80574_DAPB1	DAPB1	44.2094774417765	0.999999999146373	25
O80585_MTHFR2	MTHFR2	42.3510124055621	0.999999999146373	25
O80626_RPL35B	RPL35B	NA	0.999999999146373	25
O80634_PNSL1	PNSL1	37.0381106708782	0.999999999146373	25
O80642_GGB	GGB	49.8926924473306	0.999999999146373	25
O80653_SKIP	SKIP	NA	0.999999999146373	25
O80763_At1g60420	At1g60420	50.3479388482407	0.999999999146373	25
O80796_VIPP1	VIPP1	NA	0.999999999146373	25
O80800_MTACP2	MTACP2	NA	0.999999999146373	25
O80840_PMM	PMM	44.8642687765176	0.999999999146373	25
O80842_CPFTSY	CPFTSY	41.1602803863945	0.999999999146373	25
O80852_GSTF9	GSTF9	44.179694166878	0.999999999146373	25
O80860_FTSH2	FTSH2	42.3925577460373	0.999999999146373	25
O80885_ARASP	ARASP	38.2511252897959	0.999999999146373	25
O80915_PRA1B4	PRA1B4	44.9115669519969	0.999999999146373	25
O80925_AGD7	AGD7	44.518791123451	0.999999999146373	25
O80934_At2g37660	At2g37660	45.2568722006205	0.999999999146373	25
O80944_AKR4C8	AKR4C8	45.3142317589365	0.999999999146373	25
